int.rate,fico,not.fully.paid
0.1722,642,0
0.1722,652,0
0.1407,637,0
0.1028,692,0
0.1375,642,0
0.0933,702,0
0.1533,647,0
0.0807,727,0
0.1533,647,0
0.1091,672,0
0.1375,647,1
0.1059,682,0
0.1091,677,1
0.1186,682,0
0.1596,632,1
0.147,642,0
0.1249,692,0
0.1628,642,0
0.1312,697,0
0.1312,642,1
0.1754,657,0
0.1628,667,0
0.1375,657,1
0.1122,677,1
0.0838,717,0
0.1722,642,0
0.1786,652,0
0.1501,642,1
0.1754,647,1
0.1028,682,0
0.0933,702,0
0.1467,647,0
0.1754,627,1
0.1122,667,0
0.1312,642,0
0.1786,617,1
0.0933,717,0
0.1596,647,0
0.1375,647,1
0.087,727,1
0.1438,647,0
0.1122,707,0
0.1407,652,1
0.1754,657,1
0.1343,652,1
0.1722,642,1
0.1154,687,0
0.1533,652,0
0.1407,642,1
0.1343,652,0
0.1312,652,0
0.1407,647,1
0.1786,652,1
0.1122,722,0
0.1786,662,0
0.1375,652,0
0.087,722,1
0.1467,692,1
0.1659,662,0
0.1501,647,0
0.1501,652,0
0.128,667,0
0.1375,672,0
0.1754,642,1
0.1375,642,0
0.1312,647,0
0.1059,682,0
0.1596,667,1
0.1438,647,0
0.1754,642,1
0.1059,687,0
0.1533,687,1
0.1407,647,1
0.1438,642,0
0.1312,652,1
0.0901,702,1
0.128,667,0
0.1154,667,1
0.1438,692,0
0.1628,652,1
0.1028,697,0
0.1122,672,0
0.1312,652,0
0.1438,657,0
0.1312,692,0
0.1154,692,1
0.1028,687,1
0.1217,662,0
0.1122,672,0
0.1438,642,0
0.0964,722,0
0.1628,622,0
0.1186,657,1
0.1217,667,0
0.1501,667,0
0.1754,652,0
0.1407,642,0
0.1754,667,0
0.1249,702,1
0.1596,707,0
0.1438,642,1
0.0933,717,1
0.1028,687,0
0.1438,642,1
0.1249,682,0
0.1154,672,0
0.1628,652,1
0.1343,652,0
0.1154,672,0
0.1596,657,0
0.0933,702,0
0.1028,682,1
0.1438,642,1
0.1122,677,1
0.1122,672,0
0.1438,677,1
0.1407,642,0
0.0964,707,0
0.1249,657,0
0.1565,642,1
0.128,652,1
0.128,662,1
0.1407,652,0
0.0964,707,1
0.147,697,0
0.1407,642,0
0.1091,677,1
0.1375,652,0
0.128,652,0
0.1312,652,0
0.147,657,0
0.1407,687,0
0.1375,642,0
0.0933,717,0
0.1407,642,1
0.1786,612,0
0.1375,647,0
0.128,652,0
0.1343,647,0
0.1375,642,0
0.128,662,0
0.1628,667,1
0.1312,647,1
0.1596,657,1
0.1343,672,1
0.1343,647,0
0.1091,682,1
0.0996,707,0
0.1438,642,0
0.1438,647,0
0.1533,652,1
0.1501,642,0
0.128,657,0
0.1501,657,0
0.1217,662,0
0.1154,662,0
0.1659,647,1
0.1438,632,1
0.1122,672,1
0.0996,697,0
0.1438,647,1
0.1722,657,0
0.128,652,0
0.1375,652,0
0.1438,642,1
0.1312,762,1
0.087,727,0
0.1438,647,0
0.1059,712,1
0.0996,682,1
0.1059,682,0
0.0838,727,0
0.1059,707,0
0.1091,687,0
0.1059,687,0
0.1438,642,0
0.1375,657,0
0.1438,647,1
0.1375,642,0
0.1249,652,0
0.1186,667,0
0.1786,652,1
0.1217,657,1
0.1059,687,1
0.1659,652,0
0.0964,742,0
0.128,687,1
0.1059,687,0
0.1343,647,0
0.087,717,0
0.1249,662,1
0.1438,647,0
0.1501,697,1
0.1565,692,1
0.1312,662,0
0.147,642,0
0.1028,682,0
0.0743,757,1
0.1091,677,1
0.1059,732,0
0.128,742,0
0.1628,652,1
0.147,647,1
0.1722,657,0
0.1375,642,0
0.1407,652,0
0.1596,652,0
0.1186,657,1
0.1059,692,1
0.1091,692,1
0.1533,652,0
0.1628,662,1
0.1375,732,1
0.1249,667,0
0.1438,672,0
0.1217,662,0
0.0901,722,0
0.128,712,1
0.1533,647,1
0.1343,657,0
0.1059,687,0
0.1438,692,0
0.1407,642,0
0.0996,727,0
0.0964,707,1
0.1186,667,0
0.1122,697,1
0.0996,682,0
0.1565,652,1
0.128,647,0
0.1786,647,0
0.128,672,0
0.1312,672,0
0.1028,712,0
0.1059,672,0
0.128,647,0
0.1091,682,0
0.1438,657,1
0.1565,652,0
0.1059,682,1
0.1438,642,0
0.1122,692,0
0.1091,692,0
0.1154,662,0
0.0996,717,0
0.0933,692,0
0.1312,657,0
0.1059,692,0
0.1786,657,1
0.1438,697,0
0.147,647,0
0.1375,662,0
0.1754,652,1
0.1343,637,1
0.1501,697,0
0.1659,632,1
0.1122,687,0
0.1565,692,0
0.1312,652,0
0.1122,692,1
0.1154,682,1
0.1407,697,0
0.1628,652,0
0.1249,657,0
0.0996,687,1
0.1312,757,0
0.0901,717,0
0.1501,657,1
0.0964,712,1
0.1691,652,0
0.1343,662,1
0.1501,657,1
0.1438,682,1
0.1122,677,0
0.1722,642,0
0.1059,697,1
0.087,727,0
0.1741,647,1
0.1425,652,1
0.1709,662,0
0.1362,647,0
0.0838,737,0
0.0983,702,0
0.1078,687,0
0.1109,747,0
0.1141,687,0
0.152,657,0
0.1583,647,0
0.133,662,1
0.1172,672,0
0.1362,682,1
0.1204,672,1
0.1078,687,1
0.1393,657,0
0.1362,662,0
0.1109,672,0
0.133,657,0
0.133,662,0
0.1078,702,1
0.133,662,0
0.1457,692,0
0.1299,652,0
0.133,677,1
0.1488,662,1
0.0983,732,0
0.1141,677,0
0.0983,702,0
0.1583,672,1
0.1425,652,0
0.1014,712,1
0.133,652,0
0.133,677,0
0.1141,667,0
0.1236,667,1
0.1046,722,0
0.1615,657,0
0.1172,707,1
0.1804,647,1
0.1299,657,0
0.133,657,1
0.1646,672,0
0.1046,682,0
0.1078,717,0
0.1109,702,0
0.152,642,1
0.0951,737,1
0.1615,687,0
0.1141,672,0
0.1299,672,1
0.1646,652,0
0.1425,647,1
0.1488,642,0
0.1615,667,1
0.1393,697,0
0.133,652,1
0.1551,647,0
0.1551,657,1
0.1299,682,0
0.1804,647,1
0.1046,697,0
0.1299,692,1
0.092,737,0
0.1583,657,1
0.1236,672,0
0.1457,707,1
0.1393,642,1
0.1141,702,0
0.0838,722,0
0.1425,642,0
0.0743,752,0
0.1236,682,1
0.1551,692,0
0.152,687,0
0.1615,652,1
0.1425,657,1
0.1204,662,0
0.1425,657,0
0.1141,682,0
0.092,732,0
0.1551,642,0
0.1836,657,0
0.1425,657,1
0.1299,657,0
0.1362,647,0
0.152,642,0
0.1078,687,1
0.1488,642,0
0.1393,677,0
0.1488,647,0
0.1204,702,1
0.092,707,0
0.1836,667,1
0.1804,657,0
0.1204,662,0
0.1141,692,1
0.1583,642,0
0.1583,657,1
0.152,642,1
0.1804,657,0
0.1141,682,0
0.1141,697,1
0.1046,682,0
0.1836,667,1
0.1646,662,1
0.1425,657,0
0.1141,677,0
0.1804,647,0
0.1551,677,0
0.1709,657,1
0.1772,657,1
0.1362,657,0
0.1836,647,0
0.1488,692,0
0.092,707,1
0.1172,692,0
0.1299,657,0
0.152,647,0
0.1078,687,0
0.1046,687,0
0.1457,642,0
0.1362,657,0
0.1078,702,0
0.1393,687,0
0.1393,657,1
0.1804,652,0
0.1393,652,0
0.1292,662,1
0.1071,682,0
0.1039,732,1
0.1671,692,1
0.1071,687,0
0.1482,662,0
0.1482,652,0
0.1829,652,1
0.1482,692,0
0.1576,647,0
0.1071,737,1
0.1387,657,0
0.1355,717,0
0.1545,647,1
0.1355,647,0
0.1166,672,0
0.1418,642,1
0.1355,677,0
0.1513,642,0
0.1829,657,0
0.1861,662,1
0.145,657,0
0.1797,647,0
0.1829,657,0
0.1545,662,1
0.1608,707,0
0.1387,717,1
0.1355,677,0
0.1387,677,1
0.1103,712,1
0.1261,692,0
0.1008,702,1
0.1829,657,0
0.1513,717,0
0.1355,687,0
0.1766,657,1
0.1134,702,0
0.1797,647,0
0.1197,692,0
0.1008,697,1
0.1197,682,0
0.1576,657,0
0.1229,677,0
0.1261,712,0
0.1071,702,0
0.1513,647,1
0.1545,717,0
0.1387,712,1
0.145,657,1
0.145,642,1
0.1324,727,0
0.1545,697,0
0.1166,672,0
0.1261,657,0
0.145,682,0
0.1829,657,1
0.1229,662,0
0.1608,687,0
0.1418,642,0
0.1229,667,1
0.1418,657,0
0.1229,662,0
0.1008,702,0
0.1734,652,0
0.1134,722,1
0.145,652,0
0.0945,712,0
0.1134,687,1
0.1355,657,0
0.1829,642,0
0.1545,642,0
0.1355,652,0
0.1608,677,1
0.1513,677,0
0.1387,652,0
0.1355,657,0
0.145,652,0
0.164,677,0
0.1513,682,1
0.1166,677,1
0.145,677,0
0.1324,662,0
0.1166,722,1
0.1292,737,0
0.1608,667,0
0.1608,672,0
0.1324,687,0
0.1482,647,0
0.1261,672,0
0.0976,712,0
0.1545,677,0
0.0976,727,0
0.1197,682,0
0.1576,732,1
0.1292,667,0
0.1418,662,1
0.1418,652,0
0.1513,642,0
0.1039,737,0
0.1703,642,1
0.1829,642,0
0.145,657,0
0.1292,667,0
0.1861,662,0
0.1861,657,1
0.1008,697,0
0.1229,667,1
0.164,647,1
0.1197,682,1
0.1261,662,0
0.1766,667,0
0.1324,717,0
0.1482,637,0
0.1292,692,1
0.164,652,0
0.1418,662,0
0.1545,647,0
0.1418,657,0
0.1734,652,1
0.0976,702,0
0.1671,647,1
0.1829,652,1
0.1071,717,0
0.1545,642,0
0.1071,682,1
0.145,652,1
0.1261,667,1
0.0976,717,1
0.1545,647,0
0.1324,667,1
0.1071,732,0
0.1418,657,0
0.0976,722,0
0.1103,707,0
0.1387,677,0
0.1039,737,1
0.145,667,1
0.1418,657,1
0.0945,727,0
0.1261,667,0
0.0976,737,1
0.1292,662,1
0.1324,717,1
0.1545,657,0
0.1513,657,0
0.164,672,0
0.1261,687,0
0.1292,662,0
0.164,657,1
0.1482,692,0
0.1861,652,1
0.1387,647,0
0.1671,662,1
0.1197,727,1
0.1071,687,0
0.0863,737,0
0.0863,737,1
0.1861,662,0
0.1418,642,0
0.1829,647,1
0.1734,647,0
0.145,642,0
0.1576,647,0
0.1829,642,0
0.1355,652,0
0.1324,697,0
0.1387,642,0
0.1039,727,1
0.0945,722,0
0.1513,652,0
0.164,652,0
0.1387,652,0
0.164,662,1
0.1418,657,1
0.1545,647,0
0.1261,687,0
0.1482,652,0
0.1797,642,0
0.1355,662,0
0.1482,652,0
0.1134,687,0
0.1324,657,1
0.1545,647,0
0.1513,652,0
0.1545,657,0
0.1039,727,0
0.1513,647,0
0.1008,707,1
0.1261,707,1
0.1261,662,1
0.1261,687,1
0.1797,662,1
0.1103,697,0
0.1482,687,0
0.1576,652,0
0.1861,642,0
0.1861,652,0
0.1134,682,0
0.1387,652,0
0.1324,652,0
0.1545,642,0
0.1482,652,0
0.1166,697,0
0.1861,652,1
0.1355,647,0
0.1261,682,0
0.1292,667,1
0.1766,647,0
0.145,657,1
0.1261,657,0
0.08,747,0
0.1103,712,0
0.1324,752,0
0.1513,662,0
0.1576,692,0
0.1482,647,1
0.145,702,0
0.1261,687,0
0.1324,657,0
0.1861,642,0
0.1166,687,0
0.1418,647,0
0.1418,692,0
0.1482,647,0
0.1545,642,0
0.1355,667,1
0.1608,652,0
0.1197,677,0
0.1103,682,0
0.1482,647,0
0.1324,672,0
0.145,647,0
0.145,642,0
0.1229,692,0
0.1608,647,0
0.145,657,1
0.1292,667,0
0.1734,677,1
0.1355,672,0
0.1418,667,1
0.1608,647,0
0.1861,642,0
0.1418,647,0
0.1134,677,0
0.1324,652,1
0.1324,672,1
0.1166,717,0
0.1229,677,0
0.1229,707,1
0.1103,692,0
0.1482,657,0
0.145,657,0
0.1545,647,0
0.1355,662,0
0.0976,717,0
0.0945,707,0
0.1671,642,1
0.1513,642,0
0.1482,657,0
0.1545,642,0
0.1324,672,1
0.1197,707,0
0.1324,662,1
0.1482,702,0
0.145,652,1
0.1576,652,0
0.1071,712,0
0.1229,672,0
0.1387,657,0
0.1292,672,1
0.1545,682,0
0.1355,657,0
0.1513,697,0
0.1576,677,1
0.1387,662,0
0.1197,772,0
0.1418,647,0
0.1418,657,1
0.1734,652,0
0.1355,662,1
0.1861,657,0
0.1134,707,0
0.1197,682,0
0.1103,682,0
0.1418,657,0
0.1482,652,0
0.1292,667,1
0.1766,682,0
0.145,717,1
0.1734,652,0
0.145,657,0
0.1703,652,0
0.1797,672,0
0.0863,737,0
0.1829,652,0
0.1734,657,0
0.0945,722,1
0.1418,652,1
0.1482,647,1
0.1197,687,0
0.1418,687,0
0.1387,647,0
0.1797,657,1
0.1766,647,0
0.1261,677,1
0.1734,677,0
0.1355,657,1
0.1482,652,0
0.164,652,0
0.1071,702,0
0.1766,642,1
0.1608,682,0
0.1166,702,0
0.145,692,0
0.1734,687,0
0.0945,717,1
0.1197,687,1
0.1355,647,1
0.164,657,0
0.1103,682,0
0.1861,647,0
0.0832,747,0
0.1482,642,0
0.1418,647,1
0.1734,672,0
0.1829,642,0
0.1071,697,0
0.1008,707,1
0.1261,747,1
0.1418,727,0
0.1545,657,0
0.1292,717,0
0.1829,657,1
0.0976,727,0
0.1355,707,1
0.1261,677,0
0.1482,657,1
0.1324,717,0
0.1482,647,1
0.145,657,0
0.1482,692,0
0.1418,657,1
0.1387,662,0
0.1292,732,0
0.145,642,0
0.1355,657,0
0.1292,672,0
0.1576,652,1
0.1071,682,0
0.1229,667,1
0.1766,647,0
0.1734,652,1
0.1134,687,1
0.1355,657,0
0.145,647,0
0.1576,652,0
0.1513,647,1
0.1861,642,0
0.1261,667,0
0.1482,642,1
0.1482,652,1
0.1482,697,0
0.145,647,0
0.1482,642,0
0.1734,667,0
0.1418,702,1
0.1103,692,0
0.1576,677,0
0.1134,712,1
0.1766,652,1
0.1355,667,0
0.1513,657,1
0.1387,702,0
0.1387,647,0
0.1103,687,1
0.1482,642,0
0.1418,657,0
0.1324,657,0
0.1324,662,0
0.1292,657,0
0.1475,642,1
0.0945,717,0
0.1229,737,1
0.1071,697,1
0.1482,647,1
0.1166,677,0
0.1387,652,1
0.1261,702,0
0.145,657,0
0.1387,687,0
0.1703,667,0
0.1861,652,0
0.08,752,0
0.145,662,1
0.1134,682,1
0.1513,647,1
0.1482,642,0
0.145,697,0
0.1324,652,0
0.1355,652,0
0.1261,672,0
0.1134,677,1
0.1418,652,1
0.1134,682,0
0.0976,727,1
0.08,737,0
0.1324,662,1
0.145,647,1
0.164,682,0
0.1861,642,0
0.1482,647,0
0.1166,707,0
0.1355,657,0
0.0832,727,0
0.1166,682,0
0.1229,662,0
0.1134,697,1
0.1292,672,0
0.1545,642,0
0.1229,687,1
0.1482,672,0
0.1387,672,0
0.0863,732,0
0.1387,642,1
0.1292,667,1
0.1292,667,0
0.0945,722,0
0.1103,677,0
0.1418,647,0
0.0832,732,0
0.1387,657,0
0.1039,712,0
0.164,657,0
0.0832,737,0
0.0945,752,1
0.1261,742,0
0.0945,722,0
0.1355,657,1
0.1387,647,1
0.1355,652,1
0.145,652,1
0.1861,642,0
0.1134,712,1
0.1387,657,0
0.1355,657,0
0.1324,652,0
0.1229,667,1
0.0832,732,0
0.0976,707,0
0.145,642,0
0.1039,687,0
0.1703,662,1
0.1008,712,0
0.1229,662,0
0.1222,682,0
0.06,647,0
0.1166,677,0
0.0976,702,1
0.08,732,0
0.0976,707,0
0.164,662,0
0.1576,692,0
0.1513,647,0
0.1324,687,0
0.1355,662,0
0.1103,692,0
0.0768,782,0
0.1355,652,0
0.1197,682,1
0.1576,667,0
0.1324,657,0
0.145,652,0
0.1355,662,0
0.1261,667,0
0.1071,687,1
0.1103,692,0
0.1134,682,0
0.1324,652,0
0.1608,667,0
0.1261,702,0
0.1324,657,0
0.1039,692,1
0.1197,677,0
0.1703,657,0
0.1261,662,0
0.1355,652,0
0.1418,642,0
0.1286,667,1
0.1482,652,1
0.08,767,0
0.1513,652,0
0.1197,677,0
0.145,697,0
0.1418,657,0
0.1349,652,1
0.1103,687,0
0.1418,647,1
0.1159,687,1
0.1261,667,0
0.1387,647,0
0.1545,667,1
0.1001,737,0
0.1475,687,0
0.1222,687,0
0.1854,657,0
0.1222,677,0
0.1507,652,1
0.0863,717,0
0.138,657,0
0.1317,687,1
0.1507,642,0
0.1412,657,1
0.1601,652,0
0.1507,667,0
0.1665,642,0
0.1412,657,0
0.1064,702,1
0.097,717,0
0.1254,662,0
0.1355,657,0
0.1191,687,0
0.1538,647,0
0.157,662,0
0.1191,672,0
0.157,647,1
0.1696,647,1
0.1191,702,0
0.1791,662,0
0.1064,687,0
0.1696,652,0
0.1538,652,0
0.0863,742,0
0.1886,652,0
0.157,652,0
0.157,662,1
0.1412,652,0
0.1601,657,0
0.1191,682,1
0.1064,697,0
0.138,707,0
0.1412,657,0
0.1412,652,1
0.1317,697,1
0.1886,667,0
0.138,652,0
0.1159,687,0
0.1096,702,0
0.1475,652,0
0.138,667,0
0.1507,642,0
0.1317,667,0
0.1854,647,0
0.1411,672,0
0.1128,702,0
0.1412,657,0
0.1759,672,1
0.1507,652,0
0.138,657,0
0.1601,642,1
0.1286,792,0
0.138,682,0
0.1538,657,0
0.157,652,0
0.1886,647,0
0.1475,652,0
0.1696,642,0
0.1254,687,1
0.1443,657,0
0.1317,677,0
0.1191,712,1
0.1317,677,1
0.1443,727,0
0.1728,642,1
0.157,677,0
0.1286,677,0
0.1538,647,0
0.1665,642,0
0.1728,642,0
0.1791,647,0
0.1254,677,0
0.1665,657,0
0.1443,662,1
0.1665,667,0
0.1475,652,0
0.1601,647,0
0.1507,652,0
0.1475,662,0
0.1507,652,0
0.1254,697,0
0.1443,697,1
0.1159,682,0
0.1601,667,0
0.1412,657,0
0.1759,662,0
0.1936,667,1
0.1241,692,1
0.1936,667,0
0.1367,672,1
0.1588,652,0
0.1304,692,0
0.1146,707,1
0.1146,717,0
0.1367,667,0
0.1462,662,0
0.1715,672,0
0.1114,732,0
0.1304,697,0
0.1304,677,0
0.1336,702,1
0.1715,672,0
0.1114,722,0
0.1336,682,0
0.1209,702,0
0.1525,682,1
0.1367,702,0
0.1588,697,0
0.1683,682,0
0.1525,707,0
0.1778,672,0
0.0938,727,0
0.1304,672,1
0.1272,707,0
0.1304,697,0
0.1178,702,0
0.1209,712,0
0.143,677,1
0.1304,707,0
0.1493,662,0
0.1272,677,1
0.1336,712,0
0.1178,702,0
0.1336,682,1
0.1525,697,1
0.1557,707,0
0.143,687,1
0.0938,727,1
0.1241,692,0
0.1083,717,1
0.1462,672,0
0.16,662,0
0.143,667,0
0.1284,712,0
0.1221,702,0
0.0932,757,0
0.1947,662,0
0.1568,677,1
0.1474,672,1
0.1189,722,0
0.1695,677,0
0.1253,677,1
0.1284,697,1
0.1379,682,1
0.1474,702,0
0.1505,667,0
0.16,727,0
0.1189,702,0
0.1505,707,0
0.1221,722,0
0.1095,737,0
0.1474,712,0
0.1347,692,0
0.1347,687,0
0.1505,697,1
0.1537,682,0
0.1695,667,0
0.1726,667,1
0.1253,722,0
0.1379,722,0
0.1474,672,0
0.08,777,0
0.1347,697,1
0.1663,672,1
0.167,672,0
0.1189,712,0
0.1316,692,1
0.1316,712,1
0.1505,677,0
0.1253,697,0
0.16,682,0
0.1284,712,1
0.1505,697,0
0.1474,687,0
0.1189,727,1
0.1284,682,0
0.1347,702,0
0.1442,717,0
0.1126,712,0
0.1568,677,0
0.1379,712,0
0.16,702,0
0.1189,722,1
0.1189,717,1
0.1158,732,0
0.1347,692,0
0.1853,677,0
0.1821,662,1
0.1947,667,1
0.16,667,1
0.1568,672,1
0.1474,682,0
0.1821,687,0
0.1284,722,0
0.1442,707,0
0.2011,667,1
0.0963,767,0
0.1695,762,0
0.1379,682,0
0.1347,717,0
0.1411,692,0
0.1758,677,0
0.1758,677,0
0.1916,717,1
0.1316,707,1
0.1411,682,0
0.1663,677,1
0.0932,737,0
0.1568,682,0
0.1537,677,0
0.1221,732,0
0.1411,692,0
0.1505,717,0
0.1884,662,1
0.1347,677,0
0.1411,692,0
0.1411,682,0
0.1189,717,0
0.1726,697,0
0.16,677,0
0.1253,717,0
0.1884,687,0
0.1379,692,0
0.1411,727,0
0.1461,717,0
0.1474,702,0
0.1663,707,1
0.1695,667,0
0.1537,702,0
0.1474,687,0
0.1568,737,0
0.1947,662,0
0.1442,702,1
0.1411,677,0
0.1663,667,0
0.1695,692,0
0.1568,742,0
0.1442,692,0
0.1442,732,0
0.0963,777,0
0.1411,727,0
0.1505,682,0
0.1284,717,0
0.179,677,0
0.1695,672,0
0.1379,692,0
0.1568,667,0
0.1347,727,1
0.1632,712,0
0.1663,667,1
0.1221,722,0
0.1347,737,1
0.1663,682,0
0.16,672,0
0.1505,687,0
0.1411,677,0
0.1537,702,0
0.1663,662,1
0.2011,667,0
0.1726,682,0
0.1758,707,0
0.179,687,0
0.1568,677,0
0.1442,672,0
0.179,702,1
0.1411,717,1
0.1221,722,1
0.1284,707,0
0.1505,697,1
0.1568,692,0
0.1379,707,0
0.1347,717,0
0.2011,667,0
0.1411,732,0
0.1474,707,0
0.1947,682,0
0.1726,687,0
0.1253,717,0
0.1916,677,1
0.1632,692,0
0.1284,727,0
0.1726,727,1
0.16,672,0
0.1821,672,0
0.1537,687,0
0.1505,687,1
0.1379,697,0
0.1758,697,1
0.16,662,0
0.1632,707,0
0.16,682,0
0.1568,662,0
0.1347,692,0
0.08,792,0
0.1695,667,0
0.1663,667,1
0.1537,707,0
0.1474,732,0
0.1474,682,1
0.1758,667,1
0.0768,712,0
0.0768,727,0
0.1284,702,0
0.1442,692,0
0.1474,702,1
0.1442,697,0
0.2011,672,0
0.1505,672,0
0.1632,702,0
0.0737,737,0
0.1474,677,0
0.1347,692,0
0.1284,737,1
0.2011,672,1
0.1663,707,0
0.1695,682,0
0.1474,692,0
0.1316,677,0
0.1979,662,0
0.1474,687,0
0.0963,732,0
0.16,687,0
0.1379,722,0
0.1505,692,0
0.1316,697,0
0.0963,737,0
0.1853,667,0
0.2011,677,0
0.1347,697,0
0.1663,662,0
0.1758,677,1
0.1474,697,0
0.1505,712,0
0.1095,732,1
0.1284,702,0
0.0768,712,1
0.1411,702,0
0.1442,737,0
0.1316,687,0
0.1126,717,0
0.1284,702,0
0.1158,712,0
0.1221,712,0
0.1347,687,0
0.1316,682,1
0.1347,722,0
0.1565,682,0
0.1884,682,0
0.1442,687,1
0.0932,737,0
0.16,662,1
0.1316,677,1
0.1316,677,0
0.1221,707,0
0.1316,722,0
0.1316,702,0
0.1253,692,0
0.1442,707,1
0.1095,722,0
0.1284,722,0
0.1253,722,0
0.1253,732,0
0.1158,727,0
0.1442,682,1
0.1474,682,1
0.1474,662,0
0.1379,707,0
0.1347,707,0
0.1379,732,0
0.1739,672,0
0.1411,677,1
0.1411,672,0
0.1442,672,1
0.1537,672,1
0.1253,717,1
0.1253,717,1
0.1253,717,0
0.0768,792,0
0.1347,727,0
0.1095,727,0
0.1347,672,0
0.1189,702,1
0.1189,692,0
0.1284,707,0
0.1411,697,0
0.1347,677,1
0.1221,687,0
0.1347,687,0
0.1221,707,1
0.1158,732,1
0.1158,712,0
0.1158,727,0
0.1537,672,0
0.1284,707,0
0.1442,702,1
0.1221,722,0
0.1442,712,0
0.1253,707,0
0.1347,702,0
0.1474,672,0
0.16,667,1
0.1284,717,0
0.0963,722,0
0.1189,727,0
0.1442,672,0
0.1411,687,1
0.1221,692,0
0.1442,697,0
0.1221,737,0
0.1979,692,0
0.1442,697,0
0.16,677,1
0.1853,677,1
0.1411,697,1
0.1284,687,1
0.1253,712,0
0.1411,687,0
0.1253,727,1
0.1158,712,0
0.1979,692,1
0.1158,762,0
0.1821,667,1
0.1253,727,0
0.1284,687,0
0.1411,672,0
0.1411,677,0
0.1537,692,0
0.1505,677,0
0.1632,667,1
0.1758,662,1
0.1322,697,0
0.1632,667,0
0.1505,737,1
0.1442,682,0
0.1442,692,1
0.1253,707,1
0.1322,687,0
0.0963,717,1
0.1505,662,0
0.1505,667,0
0.1183,767,0
0.1411,677,0
0.1758,677,0
0.1379,692,0
0.1979,682,0
0.1379,667,0
0.179,677,0
0.1442,702,0
0.16,692,0
0.1284,697,0
0.1126,727,0
0.1379,682,0
0.1347,697,1
0.1461,722,0
0.1496,702,0
0.1221,737,0
0.1126,717,0
0.1726,717,0
0.1632,667,0
0.1568,717,1
0.2011,687,1
0.1221,712,0
0.1189,722,0
0.1442,682,0
0.1287,702,0
0.1148,737,1
0.2017,677,0
0.1218,702,1
0.1287,702,0
0.1392,702,0
0.0859,737,0
0.1322,692,0
0.1982,682,0
0.1287,717,1
0.1461,687,0
0.1183,732,0
0.1496,687,1
0.1183,717,0
0.1357,682,0
0.167,672,0
0.1913,682,1
0.16,672,0
0.1426,687,0
0.1704,677,0
0.1253,727,0
0.1531,687,1
0.1565,677,1
0.1218,712,1
0.1253,727,0
0.1253,732,0
0.1739,672,0
0.1357,712,0
0.1426,707,0
0.1496,767,0
0.1287,712,0
0.1114,762,0
0.1496,677,1
0.1461,667,0
0.1774,687,0
0.1531,682,0
0.1392,682,0
0.1392,712,0
0.1114,732,0
0.1496,682,0
0.1392,682,0
0.1565,667,1
0.1392,697,0
0.1843,752,0
0.1843,672,0
0.1218,702,0
0.1739,687,1
0.1531,662,0
0.2052,697,0
0.1809,712,0
0.1322,682,0
0.1392,692,0
0.1287,712,1
0.1461,677,1
0.1183,737,0
0.1426,672,0
0.1148,722,0
0.1392,692,1
0.1392,707,0
0.1809,692,1
0.1461,672,0
0.1496,662,0
0.1461,722,0
0.2017,697,0
0.1392,702,0
0.16,662,0
0.1392,717,0
0.16,702,0
0.1392,722,0
0.1739,687,1
0.1531,667,0
0.1287,687,0
0.1357,692,0
0.1253,707,0
0.1531,667,0
0.1461,717,0
0.1287,707,0
0.1183,727,0
0.1322,692,0
0.1565,682,1
0.1565,692,0
0.2086,682,0
0.1531,667,0
0.1253,702,0
0.1322,702,1
0.1287,732,0
0.2086,667,1
0.1357,732,0
0.1982,737,1
0.1287,707,0
0.1704,662,0
0.1357,707,1
0.1287,722,1
0.1461,667,0
0.1426,682,0
0.1947,672,1
0.1461,672,0
0.1287,732,0
0.16,667,0
0.1704,667,0
0.1531,677,1
0.1357,712,1
0.1531,677,0
0.1843,697,1
0.1357,702,0
0.1913,672,0
0.1183,757,0
0.1287,692,0
0.0894,727,0
0.1982,687,0
0.16,662,0
0.0894,737,0
0.1461,717,0
0.1322,677,0
0.1947,752,0
0.1114,737,0
0.1183,722,1
0.1322,707,0
0.167,687,0
0.1322,717,0
0.1496,672,0
0.1565,667,0
0.1704,687,0
0.16,672,0
0.1322,697,0
0.1635,732,0
0.1287,697,0
0.1461,677,0
0.2121,687,0
0.0859,727,0
0.1357,692,0
0.1392,687,0
0.1913,672,0
0.1218,697,1
0.1287,727,0
0.1357,727,0
0.0859,752,0
0.2052,707,0
0.1426,687,0
0.0859,807,0
0.1148,727,1
0.1531,702,0
0.1531,672,0
0.16,682,0
0.1218,712,1
0.16,677,1
0.2121,682,0
0.1843,727,0
0.1774,727,0
0.0859,737,0
0.1947,682,0
0.1461,667,1
0.1565,717,0
0.1287,712,0
0.1496,687,1
0.1287,687,0
0.1565,662,0
0.1392,732,1
0.1531,697,1
0.1531,662,0
0.1565,662,1
0.1287,687,0
0.167,677,0
0.16,742,0
0.1774,692,0
0.16,667,0
0.1878,697,0
0.1322,707,0
0.1392,687,0
0.0894,727,0
0.1392,687,0
0.1357,712,0
0.2121,662,0
0.1774,732,0
0.1531,667,0
0.1148,727,0
0.1357,707,0
0.1531,707,1
0.1183,717,0
0.1878,702,1
0.1287,717,1
0.1322,732,0
0.1287,722,0
0.1322,687,0
0.1565,727,1
0.1322,702,1
0.1565,662,0
0.0859,807,0
0.1287,712,0
0.1148,732,0
0.1218,712,0
0.1843,717,0
